Adobe After Effects 8.0 Keyframe Data

	Units Per Second	24
	Source Width	640
	Source Height	480
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Effects	3D Point Control #1	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	102	243.29175	62.01389	106.29295
	103	241.36595	60.045025	105.53566
	104	238.98935	59.72032	105.400215
	105	235.49829	59.382187	105.63269
	106	231.42097	58.6812	105.475006
	107	221.53717	56.71968	105.76761
	108	216.0563	55.970367	105.24751
	109	210.11105	56.430145	104.69117
	110	204.12628	55.27043	104.43869
	111	192.1183	56.87451	104.301155
	112	185.86697	57.411224	103.96434
	113	180.14743	58.812897	103.51453
	114	175.07309	59.32422	102.68423
	115	168.12798	60.360703	101.38028
	116	167.06503	61.879105	100.86818
	117	166.55046	61.220078	100.29115
	118	167.3063	61.37755	100.00154
	119	171.9412	61.607758	99.401764
	120	175.62854	60.982162	99.537445
	121	179.587	60.790974	99.38112
	122	183.88263	60.12135	99.507675
	123	193.25415	59.23465	99.66281
	124	197.16534	58.981262	100.219894
	125	201.37543	57.999146	100.74799
	126	205.73703	56.782425	101.2875
	127	213.90881	54.14479	103.127304
	128	217.6051	54.019684	103.92553
	129	221.10944	52.98578	104.32626
	130	224.80609	51.32486	104.55296
	131	231.27621	48.635147	105.694984
	132	234.00168	47.203552	106.08039
	133	236.55185	45.830307	106.2759
	134	238.7927	44.19464	106.72273
	135	243.5134	43.858337	107.794586
	136	245.03918	45.27191	108.1584
	137	247.36542	45.21321	108.54248
	138	248.35077	45.924576	109.13084
	139	249.70557	45.984833	109.873795
	140	250.29703	44.626358	110.3476
	141	251.01224	44.769455	110.33548
	142	251.19507	45.82782	110.62982
	143	251.68936	46.877045	111.20038
	144	251.39023	47.577896	111.51208
	145	251.06525	47.598923	111.89302
	146	250.76248	47.74048	111.75882
	147	249.03833	46.257095	111.78328
	148	248.31732	45.799103	112.05425
	149	247.59009	45.385498	112.21447
	150	246.91144	45.18637	112.26942
	151	245.94394	43.61206	112.285545
	152	245.88272	43.16545	112.28038
	153	245.3782	43.121918	112.30301
	154	245.23804	42.894684	112.29024
	155	244.83472	44.522858	112.3291
	156	245.84149	44.43216	112.302124
	157	246.06458	44.485977	112.31566
	158	246.8645	43.355377	111.99535
	159	247.10434	42.242508	111.756424

Effects	3D Point Control #2	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	214.06705	111.06134	115.18635
	1	218.85385	111.02347	115.2881
	2	228.96909	113.226776	115.73304
	3	235.14014	112.99693	116.09341
	4	241.53287	112.99896	116.189384
	5	247.24887	113.9101	116.55233
	6	256.6367	116.474686	117.00916
	7	260.19266	117.24313	117.124306
	8	263.04865	117.8201	117.23135
	9	264.88818	119.50761	117.43469
	10	266.16974	119.32872	117.464
	11	265.9839	118.27118	117.373276
	12	265.1857	117.5218	117.20058
	13	263.46085	115.83645	116.917625
	14	258.03552	112.99814	116.684746
	15	254.35556	111.67851	116.341255
	16	249.9784	111.52692	116.299286
	17	244.01187	111.400116	116.0418
	18	230.70891	112.63094	115.633095
	19	224.09863	112.594894	115.46658
	20	217.29337	112.152	114.99009
	21	210.93088	111.725174	114.40431
	22	201.34924	111.48262	113.76919
	23	198.12991	111.58806	113.64028
	24	195.23553	111.177444	113.39129
	25	193.66318	110.51749	113.28125
	26	192.10892	110.22751	113.22384
	27	191.48367	110.63872	113.21729
	28	192.57837	110.61278	113.33972
	29	193.76709	110.555435	113.464775
	30	195.6854	109.805115	113.527664
	31	200.48578	109.09578	113.92231
	32	204.6333	108.29727	114.46073
	33	209.42278	108.54579	115.03469
	34	215.06247	109.09451	115.529
	35	224.92058	109.97554	116.212
	36	229.57704	110.9691	116.62021
	37	233.651	112.6866	117.13716
	38	239.72823	115.26177	117.613914
	39	241.68323	116.02432	117.69135
	40	243.25636	115.96649	117.63817
	41	244.34384	114.01301	117.35064
	42	244.181	114.48444	116.79228
	43	243.462	113.90955	116.58812
	44	242.24063	114.271904	116.4147
	45	240.74802	114.15294	116.261696
	46	238.59818	114.51988	116.11104
	47	233.46866	113.039085	115.296814
	48	229.83005	111.901245	114.93306
	49	225.97562	110.98421	114.617584
	50	216.22302	110.50499	113.95736
	51	210.87018	110.14659	113.35428
	52	206.19905	110.673935	112.864426
	53	201.9588	110.78752	112.310555
	54	195.67508	112.709335	111.64699
	55	193.49963	112.95535	111.274254
	56	191.90646	113.00833	111.06417
	57	191.20857	113.13493	110.97262
	58	191.04974	113.482864	110.95159
	59	192.2485	112.999344	110.96972
	60	193.2792	112.30661	110.95166
	61	194.76846	111.236664	110.94632
	62	196.70047	110.63739	111.08386
	63	202.6442	109.59447	111.47083
	64	206.08276	109.816696	111.96501
	65	210.21356	111.04318	112.35492
	66	219.44977	111.13927	112.788666
	67	224.40097	112.36369	113.00756
	68	228.88434	114.25666	113.281334
	69	232.9224	115.74328	113.61788
	70	235.84872	117.17824	113.99059
	71	240.88385	118.20392	114.18913
	72	242.27457	118.217834	114.289
	73	242.85657	117.30722	114.28235
	74	243.26431	115.97799	114.113464
	75	242.42874	113.96942	114.02682
	76	241.62311	113.62648	114.030525
	77	240.38785	112.292046	114.01297
	78	236.3245	110.08351	113.88673
	79	234.07642	108.982925	113.875725
	80	230.60468	108.968124	114.00356
	81	226.89828	110.03476	114.38768
	82	223.00363	110.683914	114.32129
	83	213.48767	110.141525	113.7217
	84	208.18674	110.24745	113.38955
	85	203.45374	111.106155	113.10293
	86	199.25366	111.73889	112.753555
	87	194.82602	115.20041	112.34888
	88	193.46414	114.58641	112.14187
	89	192.98251	113.44777	111.95142
	90	193.15952	112.71871	111.86062
	91	195.1285	110.13664	111.487785
	92	196.77496	108.83032	111.3716
	93	198.50397	107.479675	111.28866
	94	200.43561	106.54874	111.41684
	95	206.2258	106.60362	112.07236
	96	209.52911	106.66231	112.2592
	97	212.90802	106.63628	112.35547
	98	215.80705	107.05185	112.447235
	99	221.50845	108.47867	112.63076
	100	223.88847	111.90964	112.96154
	101	226.34283	112.84159	113.00388
	102	227.9851	112.63525	113.026955
	103	229.24048	111.88919	112.53145
	104	228.76747	111.86307	112.387726
	105	227.82614	111.828476	112.31357
	106	226.26407	111.91606	112.138435
	107	221.70053	110.9122	111.97601
	108	218.88583	110.7106	111.72057
	109	215.74979	110.64276	111.42075
	110	211.71536	109.71756	111.222305
	111	202.53503	110.51117	110.97817
	112	198.41577	111.52887	110.75498
	113	194.15106	113.210815	110.49237
	114	190.0852	113.37657	109.98571
	115	183.74605	114.057495	109.02219
	116	181.69232	115.24018	108.63821
	117	180.18518	115.05894	108.22792
	118	179.3768	115.374535	107.95659
	119	179.5029	115.02803	107.54554
	120	180.42084	114.625336	107.50128
	121	181.2868	114.05617	107.365944
	122	182.2684	113.31977	107.26895
	123	185.82846	111.69043	107.22097
	124	187.72488	111.03221	107.429214
	125	189.98312	110.488266	107.72965
	126	192.56197	109.882706	108.072174
	127	198.49017	109.56766	109.09233
	128	201.74374	109.739716	109.56908
	129	204.51886	108.84227	109.8418
	130	207.42644	107.53601	110.043755
	131	213.27036	104.953125	110.69168
	132	216.37036	103.78044	110.95743
	133	219.43346	102.63187	111.12573
	134	221.93698	101.12923	111.366905
	135	227.56564	100.521835	111.87369
	136	229.60852	101.29794	112.0983
	137	231.84538	101.42276	112.295975
	138	233.23047	101.81073	112.53867
	139	235.14182	101.71123	112.891136
	140	236.20816	100.60243	113.05023
	141	237.27939	100.473434	113.09166
	142	237.88028	101.4579	113.15795
	143	238.30423	102.53337	113.36354
	144	238.23746	102.89455	113.48053
	145	238.0961	102.8401	113.60836
	146	237.99568	103.01637	113.503624
	147	237.5611	102.19937	113.46599
	148	237.2771	101.512436	113.54976
	149	236.84293	101.06032	113.579414
	150	236.3989	100.904495	113.58519
	151	235.85435	99.41498	113.584915
	152	235.64194	99.199875	113.586426
	153	235.32713	99.19957	113.57229
	154	235.55295	99.26187	113.57496
	155	235.59827	100.38103	113.51865
	156	236.56308	100.56625	113.51855
	157	237.41757	100.71121	113.51132
	158	237.93596	100.02028	113.44185
	159	238.54971	99.42062	113.39968

Effects	3D Point Control #3	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	211.3887	160.55392	121.77774
	1	214.03123	160.38847	121.77458
	2	220.02771	162.03117	121.963135
	3	224.00984	161.17258	122.26762
	4	228.24414	159.8396	122.54176
	5	231.9849	160.17986	122.78336
	6	239.31488	161.83691	123.19002
	7	242.08206	162.38846	123.24636
	8	244.35385	162.76692	123.317894
	9	246.05237	164.47322	123.45049
	10	247.37003	164.41873	123.45662
	11	247.74084	163.62402	123.40698
	12	247.69492	163.03262	123.34212
	13	247.06036	161.54327	123.22451
	14	243.47202	160.06598	122.8554
	15	241.35419	159.08868	122.662544
	16	238.26913	159.58563	122.547356
	17	234.31805	159.97743	122.351395
	18	225.00739	162.37325	121.892426
	19	220.04617	163.04855	121.59354
	20	214.83368	162.77414	121.23413
	21	210.19559	162.06018	120.9291
	22	202.81787	161.84737	120.47136
	23	200.24222	162.02579	120.35606
	24	197.74742	161.5155	120.1936
	25	196.05762	160.67413	120.16369
	26	194.06174	160.10913	120.18799
	27	193.41217	160.5813	120.15376
	28	193.44397	160.67206	120.175
	29	193.81805	160.73055	120.20823
	30	194.65121	159.93282	120.23472
	31	196.92892	159.26175	120.41365
	32	200.4824	159.12283	120.60793
	33	204.47476	159.24463	121.09191
	34	209.40474	159.65605	121.5118
	35	217.32251	159.42549	122.341965
	36	220.68352	159.7262	122.80295
	37	223.64783	161.331	123.13945
	38	227.98508	162.91508	123.67654
	39	229.52908	163.1641	123.8695
	40	230.66226	162.71707	123.9101
	41	231.95248	160.65114	123.76877
	42	233.09021	160.43367	123.644196
	43	232.70724	159.84401	123.516655
	44	231.8164	160.22955	123.38291
	45	230.95508	160.60718	123.163246
	46	229.51758	161.41257	122.95534
	47	226.836	160.4867	122.29807
	48	224.0293	159.95493	121.86962
	49	221.66751	159.87256	121.44302
	50	214.61795	160.46194	120.67585
	51	210.65384	159.98198	120.25789
	52	207.24881	160.3281	119.924225
	53	203.97737	160.43918	119.469284
	54	198.90118	162.65714	118.79736
	55	196.92505	162.76675	118.50902
	56	195.59558	162.77527	118.341995
	57	194.90405	162.85132	118.273224
	58	194.6756	163.17633	118.253174
	59	194.59781	162.61615	118.257614
	60	194.76309	161.81018	118.25209
	61	195.40018	160.62648	118.26263
	62	196.46115	160.14978	118.322495
	63	199.7547	159.25177	118.49726
	64	201.87857	159.92957	118.69737
	65	204.32559	160.91418	118.9689
	66	210.73575	160.03311	119.42698
	67	214.40976	160.12807	119.819664
	68	217.84796	161.16353	120.18663
	69	221.30586	162.28645	120.526184
	70	223.65384	163.3983	120.875885
	71	228.05698	163.26279	121.30594
	72	229.53015	163.13083	121.453705
	73	230.7782	162.45374	121.482025
	74	232.40402	161.20865	121.46028
	75	234.75891	160.93929	121.242584
	76	235.11731	161.11572	121.202
	77	235.05847	160.421	121.10897
	78	233.04315	158.83342	120.977905
	79	231.54309	158.43839	120.8029
	80	228.76898	159.00229	120.75085
	81	226.96509	161.24481	120.671974
	82	224.88376	162.18816	120.56228
	83	218.24837	161.3866	120.23481
	84	214.03925	161.31262	120.028625
	85	210.11382	162.07773	119.80756
	86	207.40247	162.39062	119.59841
	87	204.10782	164.6489	119.559525
	88	202.13345	163.98074	119.41855
	89	200.09357	162.99857	119.223656
	90	199.33311	162.45966	119.0972
	91	197.54854	159.63495	118.78885
	92	197.25934	158.30215	118.63835
	93	197.04047	157.03604	118.464386
	94	196.7963	156.5875	118.30508
	95	198.42831	156.83261	118.468544
	96	199.51047	156.3263	118.5797
	97	201.29498	155.87784	118.62836
	98	202.83522	155.80655	118.697266
	99	206.55243	156.1788	118.92149
	100	208.34189	159.07712	119.245255
	101	210.60068	159.50577	119.40581
	102	212.68024	159.68094	119.39678
	103	215.94061	158.797	119.29519
	104	217.03488	159.04349	119.28039
	105	218.00327	160.05634	119.118515
	106	218.8089	160.8774	118.96777
	107	219.19522	161.65381	118.63681
	108	218.8291	161.575	118.50395
	109	218.12265	161.28996	118.39697
	110	215.87872	160.68076	118.18797
	111	209.60257	161.86374	117.86723
	112	208.00293	162.87323	117.62545
	113	205.88947	164.16208	117.451416
	114	203.56087	163.65247	117.175316
	115	198.82797	162.84976	116.70613
	116	196.03406	163.41136	116.53837
	117	193.85835	162.77261	116.30912
	118	191.55011	163.00977	116.106544
	119	188.17136	162.10094	115.867874
	120	186.94669	161.96571	115.74613
	121	185.05814	161.31836	115.56761
	122	183.1116	161.11673	115.25008
	123	181.76897	159.60281	114.93056
	124	181.96469	159.40656	114.906334
	125	182.71524	159.35828	114.95003
	126	183.69336	159.1778	115.01714
	127	186.97919	160.66766	115.0977
	128	189.32767	161.40274	115.213135
	129	191.3468	160.78558	115.2764
	130	193.49036	159.5491	115.350555
	131	198.11505	157.51619	115.51503
	132	201.27571	156.72849	115.60079
	133	204.27863	155.7558	115.682175
	134	206.7377	154.57321	115.73186
	135	212.32281	154.60086	115.74169
	136	214.39725	155.42044	115.87726
	137	216.116	155.50656	115.91252
	138	217.61122	156.14703	115.88449
	139	219.7547	156.33293	115.915474
	140	221.17108	155.56154	115.76511
	141	222.34525	155.52158	115.74899
	142	223.13194	156.66754	115.60285
	143	223.46295	157.76266	115.54544
	144	223.65082	158.19507	115.55203
	145	223.76245	158.23921	115.46091
	146	223.9436	158.56317	115.33879
	147	224.75328	158.16064	115.16633
	148	224.89072	157.58455	115.0262
	149	224.69556	157.20099	114.92447
	150	224.42203	157.09378	114.88365
	151	224.09546	155.67773	114.86891
	152	224.1402	155.5237	114.85931
	153	224.2144	155.61641	114.83233
	154	224.98471	155.79211	114.82209
	155	225.53754	157.03336	114.73975
	156	226.64822	157.24854	114.75957
	157	228.16724	157.51993	114.75557
	158	228.70561	156.86697	114.875015
	159	230.0682	156.42487	114.97156

Effects	3D Point Control #4	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	260.22745	109.62514	119.305145
	1	265.78336	112.96214	118.952896
	2	276.23343	122.14796	118.24007
	3	281.95218	125.10537	118.145966
	4	287.674	128.09093	117.92778
	5	292.5691	131.32767	118.06386
	6	300.35904	137.30724	117.75034
	7	303.27545	139.24292	117.58261
	8	305.7238	140.53049	117.550026
	9	307.46042	142.263	117.68884
	10	308.76044	142.04648	117.66356
	11	308.94876	140.38962	117.621185
	12	308.6885	138.79387	117.58934
	13	307.65723	135.95915	117.47397
	14	303.56894	130.03728	117.75551
	15	300.6501	126.771385	117.67411
	16	296.7501	124.29833	118.0673
	17	291.2816	121.34644	118.19583
	18	277.54205	115.893364	118.97881
	19	270.29138	113.3169	119.35116
	20	262.45596	110.03781	119.42971
	21	255.20786	106.722885	119.19185
	22	243.97177	102.9908	119.07209
	23	239.73819	101.927536	119.19077
	24	236.38318	100.685104	119.053856
	25	234.32138	99.55919	119.05855
	26	232.7987	99.28041	119.03456
	27	232.84473	100.189255	118.9205
	28	234.89267	101.763885	118.92719
	29	236.77966	102.991714	118.956665
	30	239.64139	103.86015	118.83229
	31	246.80664	108.110306	118.50083
	32	251.62482	109.52466	118.60993
	33	256.77393	111.44574	118.7962
	34	262.68845	113.66624	118.806366
	35	272.55725	118.95126	118.23552
	36	276.71692	122.39871	118.08724
	37	279.8304	126.49688	117.845665
	38	283.61407	133.12909	117.086685
	39	284.61917	135.26025	116.76634
	40	285.21384	136.47974	116.36721
	41	285.6068	135.26183	115.76284
	42	285.03674	136.3443	114.961395
	43	284.36417	135.7835	114.732
	44	283.5544	135.83377	114.64672
	45	282.901	134.61536	114.6196
	46	281.74142	133.69162	114.675606
	47	279.9657	127.149994	115.073105
	48	277.45044	123.77624	115.228294
	49	274.49396	119.54167	115.53018
	50	265.15515	112.84217	116.2344
	51	259.2122	109.05376	116.36984
	52	253.3916	106.20326	116.5552
	53	247.67143	103.393906	116.609276
	54	238.17203	101.3575	116.89351
	55	234.88312	100.29764	116.78149
	56	232.69778	99.56935	116.700195
	57	231.56526	99.28476	116.70221
	58	231.08063	99.42616	116.751274
	59	232.5173	99.79668	116.82553
	60	233.82382	99.718	116.81037
	61	235.732	99.383545	116.77326
	62	238.27957	100.01622	116.86266
	63	246.00467	102.809875	117.03023
	64	250.66837	106.06004	117.25337
	65	255.96033	110.25964	117.26731
	66	267.36206	117.67287	116.1786
	67	272.33377	123.20402	115.34839
	68	276.29926	128.53113	114.832375
	69	278.5735	133.65765	114.00776
	70	279.42053	137.96483	113.42784
	71	281.0879	142.91446	112.52384
	72	281.1908	143.86133	112.22564
	73	281.0473	143.077	111.891106
	74	281.23438	141.55981	111.51903
	75	280.99207	136.73833	110.95354
	76	280.56476	135.27612	110.84949
	77	279.99103	132.52823	110.789
	78	277.86835	127.74181	110.91306
	79	277.2074	124.5272	111.21453
	80	275.04214	122.544525	111.66427
	81	273.0462	119.28374	112.54222
	82	270.66467	116.58403	113.17762
	83	262.7292	109.50922	114.46313
	84	257.3399	106.76526	114.96614
	85	251.51132	104.575836	115.67622
	86	245.82288	101.91641	116.05903
	87	237.20023	100.31378	116.8915
	88	234.13235	98.75937	117.179634
	89	232.49738	97.78465	117.41221
	90	232.06082	97.28107	117.55742
	91	234.02908	96.35695	117.46584
	92	236.1701	96.46307	117.41638
	93	238.7796	97.05583	117.34515
	94	242.2688	99.54233	117.37669
	95	249.3504	104.96457	117.982414
	96	253.71451	108.089005	117.900085
	97	258.23645	111.09668	117.565445
	98	262.16452	114.8004	117.06145
	99	268.653	123.40266	115.49134
	100	270.6144	129.3974	115.07627
	101	272.35278	132.62314	114.3383
	102	273.46097	133.50467	113.666275
	103	273.62564	134.12141	112.064514
	104	272.82025	133.86647	111.466064
	105	271.94174	132.4851	110.96274
	106	270.5059	131.04797	110.40681
	107	265.55878	126.394356	109.35993
	108	263.14362	124.53937	108.97554
	109	260.8778	122.59884	108.74541
	110	257.88644	119.37996	108.729256
	111	250.96526	115.18019	109.22158
	112	248.06326	111.12256	109.867165
	113	244.28317	108.255035	110.49754
	114	239.79805	103.9091	111.017204
	115	230.41684	97.40448	111.83359
	116	226.58075	96.628006	112.166916
	117	223.81439	95.08833	112.19257
	118	222.08047	95.1465	112.33397
	119	221.26335	95.15773	112.426994
	120	222.24557	96.06474	112.619064
	121	223.27821	97.0428	112.7185
	122	225.12088	99.16359	112.82618
	123	229.78922	102.03993	113.03726
	124	231.87393	103.4203	113.37055
	125	234.18979	104.8318	113.7803
	126	236.84924	106.39113	114.20256
	127	243.68771	112.16238	115.04868
	128	247.73114	115.10912	115.18415
	129	251.38065	116.64324	115.00357
	130	254.97969	117.54167	114.717255
	131	261.51398	119.10151	114.1414
	132	264.8086	119.17417	113.627396
	133	267.87424	118.93232	113.17668
	134	270.1731	118.088326	112.79483
	135	275.10025	117.85363	112.16844
	136	276.72272	118.697235	111.94329
	137	278.28784	119.205086	111.68759
	138	279.1031	119.12454	111.418976
	139	280.14114	118.17474	111.07591
	140	281.18256	116.04751	111.02585
	141	282.09354	115.63882	110.91779
	142	282.91272	116.02983	110.97896
	143	283.32764	116.64262	111.12499
	144	283.31012	116.54761	111.21021
	145	283.30627	115.83129	111.323845
	146	283.4761	115.778206	111.29451
	147	283.58344	113.643875	111.32604
	148	283.5813	112.217	111.4759
	149	283.37445	111.38373	111.58831
	150	283.0837	111.053894	111.661766
	151	282.80377	109.45279	111.81424
	152	282.88913	109.1409	112.003746
	153	282.86884	108.913086	112.16022
	154	283.48264	108.666534	112.421326
	155	284.138	109.70715	112.92399
	156	285.34595	110.01431	113.296906
	157	286.46045	109.79184	113.666855
	158	287.07397	109.3544	113.86441
	159	287.80664	108.44284	114.50793

Effects	3D Point Control #5	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	292.88516	114.85356	128.33563
	1	300.5917	125.002396	127.93077
	2	312.43475	148.26038	126.66154
	3	317.22318	161.27946	125.896034
	4	319.58002	173.78151	124.90343
	5	319.78265	185.71597	124.06193
	6	316.12622	201.26093	122.68571
	7	314.20374	207.37265	122.24647
	8	313.13153	211.06923	122.17463
	9	312.60123	213.64984	122.26244
	10	312.35822	213.0858	122.903046
	11	314.33472	210.48056	123.177444
	12	317.16864	208.07672	123.51625
	13	320.41754	202.96533	123.7128
	14	324.89444	192.26634	124.418106
	15	326.53864	183.9468	124.74204
	16	326.79724	172.57928	125.500145
	17	325.18225	162.43434	126.284744
	18	310.7318	135.64182	127.25947
	19	302.83362	126.52531	127.807
	20	296.30237	116.471596	128.21056
	21	289.3614	108.31889	128.46489
	22	273.64774	93.0811	128.75691
	23	267.03415	87.69011	128.47913
	24	260.53906	83.28653	128.2152
	25	255.51123	82.39375	127.882645
	26	253.13722	83.83766	128.18307
	27	254.63132	90.908936	128.81673
	28	257.97684	100.22368	129.51071
	29	263.16183	106.3739	129.63199
	30	267.17557	116.73469	129.39319
	31	269.71127	142.16194	127.74489
	32	269.93024	153.13086	126.731125
	33	271.7896	160.05954	125.594986
	34	275.22223	166.43181	124.6518
	35	289.09906	175.57724	122.921135
	36	295.58273	180.1599	122.01869
	37	301.19815	184.00351	121.24954
	38	309.9407	189.0139	120.08703
	39	311.17194	192.37862	119.7205
	40	311.79184	194.8362	119.662094
	41	311.99164	197.54584	119.7546
	42	309.12256	200.36021	120.19946
	43	308.654	201.04404	120.4496
	44	307.3072	201.71722	121.25033
	45	307.1919	201.21402	122.35137
	46	307.73914	198.71913	123.12754
	47	306.71252	187.01517	124.55871
	48	306.14307	177.06264	125.40561
	49	303.89438	169.37207	126.20808
	50	295.88422	148.38467	127.33296
	51	289.44128	137.56833	127.926445
	52	282.29086	129.07745	128.34528
	53	276.09482	119.77432	128.22539
	54	259.87564	107.121994	128.0549
	55	252.36575	101.89229	127.97769
	56	247.53275	100.642395	128.58904
	57	243.40039	100.66092	128.76949
	58	240.23257	98.013504	128.85973
	59	240.99637	109.54173	129.4399
	60	241.41348	118.13523	129.89482
	61	243.59256	126.28889	130.04295
	62	246.56541	133.64767	129.93654
	63	251.35704	148.13016	128.8352
	64	255.33037	154.71811	127.60215
	65	259.94553	160.60223	126.43454
	66	276.49652	172.0481	124.01272
	67	285.5083	179.19452	122.79258
	68	291.60336	185.82722	121.48355
	69	297.5613	194.20038	120.55655
	70	300.80487	200.6932	119.34393
	71	303.12543	208.86356	117.491425
	72	299.76047	211.37573	117.221214
	73	298.1552	212.60799	116.93403
	74	295.78943	212.51413	116.890656
	75	294.30728	205.45912	117.01753
	76	294.13315	202.3433	117.21691
	77	293.95334	199.53981	117.51622
	78	296.83496	192.13434	118.37015
	79	298.0562	188.37202	118.85618
	80	298.512	184.13354	119.427956
	81	299.7021	178.0408	120.06628
	82	300.1938	166.71985	120.471176
	83	298.17953	148.89986	122.71826
	84	293.46582	138.69409	123.6887
	85	284.8964	131.30045	125.16979
	86	277.00055	122.8666	126.118
	87	262.60788	110.93979	126.76177
	88	256.50916	108.859375	127.351555
	89	253.13628	104.99208	127.394554
	90	249.11807	107.669464	128.87016
	91	248.74362	111.73724	129.77774
	92	250.74654	114.92294	130.16371
	93	253.72855	120.38438	130.18327
	94	254.9298	127.32574	130.15016
	95	262.07343	141.40125	130.15753
	96	267.88687	147.43495	129.48611
	97	272.60654	153.35208	128.32591
	98	278.3328	159.44586	126.99742
	99	289.8024	173.87973	124.59299
	100	294.83173	182.4347	123.406395
	101	298.09348	191.4548	122.00728
	102	299.57904	197.74586	120.67895
	103	296.58234	206.5921	117.976105
	104	292.63657	205.5228	117.10911
	105	290.5045	204.49792	116.25059
	106	287.97946	203.22598	115.42376
	107	286.11215	195.418	114.58863
	108	286.6132	189.975	114.07497
	109	288.22128	184.46753	113.79926
	110	290.0449	177.1813	113.65751
	111	291.36285	158.93842	114.06233
	112	289.48508	148.20065	114.75897
	113	286.11914	139.58363	115.80014
	114	281.76392	131.87059	116.870514
	115	271.6715	120.03642	118.95293
